,Latitude,Longitude,VenueId,VenueName,VenueLatitude,VenueLongitude,VenueCategory
41,55.89943817516663,37.55131394277362,4ff2c21f582f33c0ee18f68f,Мегафон,55.89772818223663,37.55313963326178,Mobile Phone Shop
42,55.89943817516663,37.55131394277362,500ac9f0e4b000b8d901ea37,Остановка «Платформа Лианозово»,55.898043058155785,37.552946730964265,Bus Stop
43,55.89943817516663,37.55131394277362,4d3ee4f6978476ebb66d57fc,МТС,55.898413618821984,37.553226891423044,Electronics Store
44,55.89943817516663,37.55131394277362,55c2f03e498ec87097653d93,Стардог!s,55.89854267240343,37.5526157338723,Hot Dog Joint
45,55.89943817516663,37.55131394277362,55e83955498e2ae1a6057ed2,"Пекарня ""Халяль""",55.89802706172071,37.55230009400371,Bakery
46,55.89943817516663,37.55131394277362,4f990090e4b020e2a4d1fe83,Шиномонтаж,55.89856171974132,37.55292907034733,Auto Workshop
47,55.89943817516663,37.55131394277362,55713b74498e7ea8c99b4ea9,РыбПивМаг,55.897505,37.553217,Beer Store
48,55.61352035323967,37.67293077841989,5d8c7d4244a8b10008860dd8,Покровские Ворота #3,55.614506,37.67444,Park
49,55.72318892983574,37.628020932356506,543b9aa6498e6e2ec8ab4e7d,Хинкальная,55.723835353102245,37.62669740291361,Caucasian Restaurant
50,55.72318892983574,37.628020932356506,5942c3e5dec1d635b48fe936,Black Stone Bar,55.721864819660354,37.62742734797411,Pub
51,55.72318892983574,37.628020932356506,556c2434498e232f0fdf796f,Квесты «Ловушка»,55.72265725665814,37.63048797218021,Escape Room
52,55.72318892983574,37.628020932356506,4fdf451de4b0654046994bb0,Малый Драматический Театр,55.72271309912601,37.62685711676748,Theater
53,55.72318892983574,37.628020932356506,5388ca02498e264f18c19a29,Strawberry Haze (18+),55.72255801965106,37.62679354073605,Hookah Bar
54,55.72318892983574,37.628020932356506,56d485becd10d6b76fffc625,Калач & Baguette,55.72319801456833,37.62729033734244,Bakery
55,55.72318892983574,37.628020932356506,4f89898ee4b039b145264d31,Театральный сквер,55.72126706304769,37.62847617241121,Park
56,55.72318892983574,37.628020932356506,57123dd2498eb84e8470a8ce,Кофе Бери (Быстро!),55.72414943827173,37.62668152516067,Coffee Shop
57,55.72318892983574,37.628020932356506,50aceeaae4b03cc0bda80814,Клуб знакомств «Инкогнито»,55.723009940106316,37.627037480706,Event Space
58,55.72318892983574,37.628020932356506,56069cf9498e96c1a2e2c1cb,Народный парк на Люсиновской,55.72247501727703,37.62465867667017,Park
59,55.72318892983574,37.628020932356506,5360c8c011d2471dc61e3a31,Верный,55.722383245189526,37.63112236088437,Supermarket
60,55.72318892983574,37.628020932356506,562fbf7f498ea348835ed39d,Дикси,55.7212772584896,37.62593836167705,Convenience Store
61,55.73467983273743,37.76208483829668,596ef47bbfc6d01a50177de3,"Остановка ""Станция ""Перово""",55.73567444940364,37.76453087266694,Bus Stop
62,55.73467983273743,37.76208483829668,514e2c4de4b08a4f6278d868,O-zone,55.73321771858703,37.764083757262206,Bar
63,55.73467983273743,37.76208483829668,51e6e91a498eebe26a87e2b7,Стардог!s,55.736526503727774,37.76424174125444,Hot Dog Joint
64,55.71391450762384,37.4222320798276,50f45ba0e4b0f044676ba0bc,Шоколадница,55.71433326082765,37.42267149523737,Coffee Shop
65,55.71391450762384,37.4222320798276,4bfe0b51f61dc9b6eef69fde,Аарон Авто,55.713671740660175,37.42242143505499,Automotive Shop
66,55.71391450762384,37.4222320798276,4f8cfb77e4b037589040e608,Шиномонтаж Адэл,55.712831261287086,37.4215120643629,Auto Workshop
67,55.60613474143357,37.55181695992805,4fa6a11ae4b0fc2afbe65e07,794 турник,55.60656360180098,37.5516337016767,Athletics & Sports
68,55.79627275026208,37.61764582020208,58eca8dbe386e30b55e01c02,ВкусВилл,55.79580610713871,37.61669031721683,Health Food Store
69,55.79627275026208,37.61764582020208,52284b1511d23b54cba24a26,Синема Стар,55.79506345904046,37.61697993332724,Multiplex
70,55.79627275026208,37.61764582020208,522dc88e11d2718dff57b4b8,Pandora,55.79506402654642,37.616637732825346,Jewelry Store
71,55.79627275026208,37.61764582020208,52ebe6be498e4e6793caafac,RAIKIN PLAZA HOTEL restaraunt,55.79641317536394,37.61757491516953,Italian Restaurant
72,55.79627275026208,37.61764582020208,4f5b80e0e4b05cd7695dfce1,Планета КВН,55.79405955328991,37.617663903750696,Comedy Club
73,55.79627275026208,37.61764582020208,51e69c69498e7f5416ab0eb4,Сквер у театра Сатирикон,55.797021310034225,37.61686569645654,Pedestrian Plaza
74,55.79627275026208,37.61764582020208,5834673e09239228a2a9e0ef,Читай-город,55.79577568758209,37.61674234699075,Bookstore
75,55.79627275026208,37.61764582020208,51d703f1498e148910876a6e,Rendez Vous,55.795834953277534,37.61645318875027,Shoe Store
76,55.79627275026208,37.61764582020208,51f76b8a498e4a3b8e71bd13,РАЙКИН Плаза Отель 4*,55.79614635846618,37.61706963240147,Hotel
77,55.79627275026208,37.61764582020208,4d790e8d51e8cbff8f75a0e7,"Салон красоты ""Леди Х""",55.795045740215286,37.61929463488915,Salon / Barbershop
78,55.79627275026208,37.61764582020208,52a31ed911d201f0f665e13b,H&M,55.79486008997613,37.617297910619534,Clothing Store
79,55.79627275026208,37.61764582020208,59d12a3142d8c201a671c93f,re:Store,55.79516,37.61707,Electronics Store
80,55.79627275026208,37.61764582020208,51eb9ce8498ec80caf86eaab,Шоколадница,55.79534075931086,37.616694499894415,Coffee Shop
81,55.79627275026208,37.61764582020208,52e4ef68498e96eba7b9adee,Nike,55.79588055754655,37.6168894167312,Clothing Store
82,55.79627275026208,37.61764582020208,5343ca6b498e6376f9fc9402,Ив Роше Восток (YVES ROCHER FRANCE),55.795416,37.617069,Cosmetics Shop
83,55.79627275026208,37.61764582020208,519de322498e0634f8ebc2f5,ТРЦ «Райкин Плаза»,55.795462,37.617144,Shopping Mall
84,55.79627275026208,37.61764582020208,56c1a34fcd107cc8c0564518,McDonald's,55.79490561154961,37.616935084634044,Fast Food Restaurant
85,55.79627275026208,37.61764582020208,522b506b11d2b45ffb90b643,Кораблик,55.79524986129659,37.61663073461405,Toy / Game Store
86,55.79627275026208,37.61764582020208,52aca71b498e756d0ddc6345,Таможня дает добро,55.794749394266034,37.616946392317715,Restaurant
87,55.79627275026208,37.61764582020208,51f0e419498e9ca6279b55d5,apm Monaco,55.79546277151173,37.61629083570146,Jewelry Store
88,55.79627275026208,37.61764582020208,57a9ec11498e927eec650768,Триал-Спорт,55.79601,37.616877,Sporting Goods Shop
89,55.79627275026208,37.61764582020208,4f6c2f3ee4b0e6e00067317c,Остановка «6-ой проезд Марьиной рощи»,55.79798303531012,37.61580307473349,Bus Stop
90,55.80363078671444,37.3727800811101,50c5a2c4498eb4ce4824c7a7,StarDanceClub,55.804187513714176,37.369245696118654,Dance Studio
91,55.80363078671444,37.3727800811101,532440ca498eaebcc47ad256,MINI Garage,55.8045653915575,37.37540013833848,Auto Workshop
92,55.80363078671444,37.3727800811101,4f4cfb22e4b05b49b43d994b,Остановка «Мякинино»,55.803974777900514,37.37418883573286,Bus Stop
93,55.80363078671444,37.3727800811101,569a6ab6498e3aeaacbff3c5,Аджилити Манеж,55.80381026616388,37.37344428017735,Dog Run
94,55.80363078671444,37.3727800811101,4e36baae6284ea7e110d326c,NEO Art Custom Studio,55.80449711486601,37.37571525464183,Performing Arts Venue
95,55.84721618723098,37.44439237995178,518a93d1498eb03cf2a5d7ec,Полет,55.84606064423763,37.4424441248792,Movie Theater
96,55.84721618723098,37.44439237995178,4db2fb35f7b121c29f2c133d,Детская площадка с фонтаном,55.84524359236558,37.44507118265622,Playground
97,55.84721618723098,37.44439237995178,51113c77e4b039876ccad8a2,Городок,55.84520168124345,37.44515403012724,Playground
98,55.84721618723098,37.44439237995178,5819cdf17c74e1356a9c3be1,веселая затея,55.847643,37.44062,Gift Shop
99,55.850536151966274,37.58415562247842,4f2ebd85e4b094acc6098acb,Гастроном 24,55.85255545550437,37.58349648710464,Grocery Store
100,55.850536151966274,37.58415562247842,4f2cee3ce4b06203560929c2,Бар АЛЕА,55.85062082683563,37.581336680700154,Gastropub
101,55.850536151966274,37.58415562247842,51586970e4b079b328565af9,Огромный Табурет,55.85034428455096,37.58620428553078,Outdoor Sculpture
102,55.850536151966274,37.58415562247842,5092809de4b02f0f7bc86abb,Infanzia,55.85064972356512,37.58134744712584,Furniture / Home Store
103,55.75928421801208,37.572657570140144,5491b045498eea9e066c5c06,Азбука вкуса,55.76150052629624,37.57219003362513,Gourmet Shop
104,55.75928421801208,37.572657570140144,4fba5aaee4b0e0cfb45f8f5e,Оптика Show Room,55.75838303927813,37.56982826876142,Optical Shop
105,55.75928421801208,37.572657570140144,4d88cb0d26a36ea842e0d2ad,Дружба,55.760478172263056,37.57092374905978,Martial Arts School
106,55.75928421801208,37.572657570140144,51111dbde4b05c5f250eace8,Своя школа,55.758648335454296,37.570456169890896,Dance Studio
107,55.75928421801208,37.572657570140144,50c1f6dde4b0a18c0225f893,Wildberries,55.76067393485663,37.57134647396902,Shipping Store
108,55.75928421801208,37.572657570140144,4da5b935a86e226c26bcfe28,Белый кролик,55.76144336766676,37.572774858588375,Bookstore
109,55.75928421801208,37.572657570140144,4c13b84c82a3c9b67aeafbf8,Детский парк «Пресненский»,55.757171486452584,37.57368743419647,Park
110,55.75928421801208,37.572657570140144,51b1f881498ef57907bc5e77,Rendez-Vous,55.76125604758843,37.57393248031495,Shoe Store
111,55.75928421801208,37.572657570140144,4e928bad2c5b7223b98db03f,Планета цветов,55.75943270960387,37.5717140547383,Flower Shop
112,55.75928421801208,37.572657570140144,56ddf067498ebb7aba210a58,Bella Pasta,55.761191277614515,37.574738759749216,Italian Restaurant
113,55.75928421801208,37.572657570140144,4fa503c9e4b0862c74aa26dd,Музей «Пресня»,55.75927095213748,37.57106216406743,History Museum
114,55.75928421801208,37.572657570140144,5789e74b498e14ebe3b916d0,Бетховен,55.76143313056095,37.57263037405446,Pet Store
115,55.75928421801208,37.572657570140144,56db2c16cd10611e1a629774,Villa della Pasta,55.761105478777544,37.57475604387558,Italian Restaurant
116,55.75928421801208,37.572657570140144,4fe05730e4b04f0f47a4ea3c,Кентурион,55.75808969778621,37.57058452771066,Auto Workshop
